long,lat
110.3318207,20.05223666
110.3337416,20.01004102
110.3337334,20.05311576
110.2956646,20.02369762
110.3333254,20.01293421
110.328337,20.00267018
110.3452912,20.05239976
110.3487804,20.04062986
110.3331305,20.00002485
110.3184955,20.0072006
110.3058647,20.01476967
110.3347666,20.02431994
110.3215057,20.03053932
110.3464721,20.04419787
110.346116,20.04014815
110.3488949,20.04631637
110.3450845,20.05388336
110.3669064,20.01623646
110.3347065,20.0082487
110.3398127,20.03872143
110.3269736,20.06995051
110.3350658,20.00628539
110.3546249,19.99584881
110.3387866,20.02581463
110.3664124,19.99361232
110.3385462,20.02489432
110.3400347,20.02920513
110.3059035,20.01734375
110.2966163,19.99669673
110.3001498,19.99546915
110.3429417,20.00482053
110.356676,19.99350856
110.3564037,19.9918316
110.3500365,19.98907287
110.2880404,20.02140552
110.2826115,20.02045146
110.2816538,20.02045757
110.3703152,19.9915626
110.3769384,19.99628811
110.3252786,20.06437515
110.295571,20.0190469
110.3446722,20.05694263
110.3632728,20.03242491
110.3132748,20.02608694
110.3242851,20.00145188
110.3199447,20.00102575
110.3174546,20.06915286
110.3366819,20.07122513
110.347926,20.02469313
110.3151378,20.02765683
110.3156108,20.02730166
110.3139115,20.02610079
110.3171832,20.02991191
110.365968,19.99769131
110.3578837,20.03252807
110.2927527,19.98309219
110.3584104,20.03832806
110.2992195,20.01662523
110.3217481,19.99325489
110.3027748,20.01374805
110.2831561,20.0118687
110.2824073,20.00946857
110.3503576,20.03319397
110.3548547,20.02920815
110.3551641,20.04880789
110.3341919,20.02426298
110.317727,19.99270799
110.3398446,20.03957208
110.3284736,20.02360931
110.3286272,20.02550459
110.3247826,20.02900583
110.3398985,20.03943386
110.3240262,20.06886423
110.3223713,20.02134905
110.3129007,20.02481956
110.3275964,20.06472802
110.3234848,20.0423894
110.3206069,20.06640668
110.3356082,20.03483207
110.3348764,20.00411194
110.321357,20.03201783
110.2893292,20.02541513
110.3369653,20.03204721
110.310149,19.99383777
110.3087926,19.9983189
110.3070981,19.99848201
110.3047766,19.99996223
110.3028052,20.00551515
110.3032302,20.00973695
110.2990107,20.00036504
110.295114,20.01552266
110.2974268,20.01606057
110.2968378,20.01720744
110.2954353,20.01715553
110.284554,20.01488253
110.2834467,20.01267302
110.2835895,20.01255375
110.2822485,20.01016233
110.281866,20.01028587
110.2827287,20.01183517
110.3498566,20.03247023
110.3230685,20.04568492
110.2808434,20.00940028
110.1928481,20.05579803
110.1883718,20.060472
110.316437,20.02598304
110.3176699,20.03525544
110.3154832,20.02423235
110.3357986,19.999059
110.3299695,20.07691452
110.3518758,20.00831973
110.3515383,20.01147893
110.3292458,20.06359595
110.3396393,20.03401685
110.3282581,20.02319938
110.3113539,20.02599734
110.2830672,20.01281559
110.3497119,20.03258357
110.2857259,20.02128039
110.3358259,20.05062474
110.3499484,20.01338022
110.3359487,20.04880301
110.2806066,19.99247448
110.2831996,20.00214757
110.3521192,20.02800067
110.3379255,20.02590031
110.3564857,20.02699969
110.3287156,20.01362956
110.2968047,20.02056027
110.3514029,20.024537
110.2949158,20.02623986
110.1942974,20.05942651
110.3534053,20.03522352
110.3249036,20.04233065
110.3289324,20.06589444
110.3334415,20.06262216
110.3236071,20.03057937
110.3137205,20.03348927
110.3582951,19.99064964
110.3713758,20.00639064
110.1880754,20.05772621
110.2995443,20.02763685
110.3489887,20.00860691
110.286867,20.02553548
110.2874962,20.02234502
110.3393929,20.05149879
110.2886574,20.00188048
110.3444418,20.05467016
110.330507,20.02598941
110.3226243,20.02992669
110.3008572,20.0006363
110.3608586,20.04325142
110.3375919,20.05255502
110.3745886,20.03390783
110.3184654,20.02997257
110.3537439,20.03018478
110.3495386,20.04586488
110.2970182,20.00356682
110.3257058,20.02358157
110.3600489,19.98982327
110.3412341,20.0299145
110.3503909,20.02606099
110.3366571,20.03012419
110.3199628,19.99880787
110.335594,20.03795669
110.2931675,20.03084225
110.3437001,20.06116887
110.2778207,20.02105717
110.3170618,20.02369097
110.3331677,20.01323576
110.3487303,20.02558446
110.3605779,19.99030887
110.3054768,20.02839165
110.3180995,20.02512623
110.3189443,19.99308102
110.3197914,19.99350679
110.3150804,20.01781176
110.3608714,20.02668166
110.2617596,19.99960315
110.289453,20.02404283
110.2888848,20.02739037
110.286886,20.02581669
110.2861303,20.02167421
110.340091,20.03957062
110.2864814,20.00954969
110.3505046,20.02615388
110.3458894,20.02238281
110.2923611,20.02735152
110.3077114,20.00683588
110.2808984,20.00953133
110.4611506,19.94236977
110.4513769,19.94184222
110.4699177,19.94346594
110.4735808,19.94281027
110.3451543,20.05518131
110.3644229,20.02961996
110.3369908,20.00190412
110.312523,20.03291597
110.3473838,20.03211524
110.3067563,20.02583032
110.2954083,20.01848167
110.292669,20.01821349
110.2809451,19.99374116
110.2881675,20.01552747
110.3160128,20.02922852
110.3428616,20.06620855
110.3226834,20.00686142
110.3497372,20.06456198
110.3128516,20.0282455
110.3326247,20.01656756
110.3355436,20.01007364
110.3338558,20.00019762
110.3396515,20.02961318
110.3587482,19.99110332
110.3597574,19.9907795
110.3626312,19.98900877
110.3582064,19.98781142
110.3599052,19.98918595
110.3610999,19.99042519
110.3690372,19.99202958
110.3699827,19.99194033
110.3165348,20.0460515
110.3211297,20.04780634
110.3319561,20.03863915
110.3447746,19.98829348
110.3411893,19.98911469
110.3456009,20.04418541
110.3342417,20.04523628
110.303351,20.00792124
110.279049,20.0051637
110.3023262,20.02360198
110.3254363,20.06487526
110.2944609,20.01898251
110.3694999,20.02267446
110.3348241,20.05024732
110.2978004,20.02915587
110.3247851,19.97924349
110.3067547,20.0189386
110.3221147,20.04488006
110.316134,20.00065856
110.3096557,20.02070298
110.3428556,19.98984024
110.3012864,20.01990662
110.3017236,20.01876896
110.3338791,19.99440076
110.3361161,19.99440954
110.3297707,20.00546677
110.3351528,20.00274628
110.1898117,19.97680115
110.3403941,20.02480181
110.3096652,20.03017282
110.3283957,20.0258253
110.3306154,20.03281888
110.3410436,19.98797701
110.3243836,20.06428178
110.3605573,20.00164232
110.3461794,19.99194901
110.3570544,19.9924711
110.3194269,19.99980871
110.3164339,20.02816085
110.2793488,20.0199857
110.3554297,20.02742774
110.3340005,20.03954702
110.2809529,20.01645002
110.2782004,20.01799224
110.317301,20.03007283
110.3291391,20.02409645
110.3146538,20.02683604
110.3292119,20.02485494
110.2976503,20.01748241
110.2935864,20.01919697
110.3374851,19.99455609
110.3343257,20.00138972
110.3345819,20.02524205
110.3415086,19.98867874
110.3293705,20.02558925
110.3634887,20.00759699
110.2950647,19.98290163
110.3000021,19.97483226
110.309547,20.01955822
110.3409416,20.03139627
110.3313086,20.03684489
110.3555222,19.99593442
110.2992321,20.02283236
110.3345267,19.99354282
110.2893741,20.02493067
110.3455119,20.02834343
110.3282118,20.06934365
110.2920141,20.01816739
110.3972695,20.02700094
110.3220298,20.02729364
110.2935455,20.01883073
110.3662137,19.99444228
110.3422087,20.05427389
110.3214421,20.02629892
110.3508194,19.99827117
110.3576406,19.98543833
110.3033717,20.0127192
110.3149627,20.03516638
110.3055347,20.02795519
110.3796601,19.99060077
110.2871665,20.00617601
110.4090976,20.06271004
110.3635199,19.98343287
110.3535712,20.03048731
110.3307942,20.0097844
110.3360297,20.00580017
110.3639149,20.00938487
110.3489857,20.00794937
110.3301839,20.02159738
110.293005,20.02648587
110.3611123,20.05903809
110.3060776,20.00925272
110.3002976,20.03212337
110.3003779,20.02491425
110.3388081,20.05483263
110.2979616,20.02113996
110.3357634,20.06140076
110.3697356,20.02049136
110.2991241,20.0271341
110.3460248,20.0285617
110.2956577,19.98143752
110.3040372,20.01648821
110.2916362,20.03015187
110.2966529,20.02196067
110.2972798,20.021109
110.2929225,20.01998159
110.3068032,20.02713332
110.352134,20.07067493
110.3341167,20.01074689
110.2816191,20.0147949
110.1970174,20.01361912
110.3337087,20.02830125
110.3758884,20.0232636
110.3288561,19.97893948
110.3444785,20.05982135
110.340927,19.98550718
110.3390417,20.05136834
110.2885138,19.9984198
110.283198,20.01340392
110.29663,20.02053252
110.2961918,20.02081442
110.3211219,20.02451304
110.3192564,20.01572626
110.3258623,20.04501905
110.3216795,20.00885998
110.2959411,20.02302564
110.3000846,20.02150289
110.3052864,20.00437903
110.2857767,20.00421515
110.3243429,20.02190977
110.3220064,20.01615142
110.3258977,20.01776637
110.3290854,20.02047654
110.2980602,20.02453963
110.3215218,20.00854302
110.2877395,20.00927484
110.2898471,20.00991955
110.3009858,20.02282453
110.288089,20.00914127
110.3047432,20.0097334
110.297145,19.98358803
110.3571911,20.01248251
110.2927718,20.0188869
110.3344568,20.03353217
110.341599,20.03561156
110.3411085,19.98867748
110.333642,20.06480758
110.2954139,20.02529232
110.3350056,19.99382715
110.3646985,20.00921163
110.3410912,20.07058139
110.3396993,20.07093425
110.2893989,20.00927763
110.3496469,20.0158568
110.3378791,19.97831086
110.3941668,19.97991569
110.3951562,19.97920678
110.3417337,20.03520197
110.3305652,19.97952771
110.3380417,19.97897511
110.3375548,19.97897302
110.3278773,19.97904143
110.3371479,19.97354228
110.3517231,20.00818388
110.3348458,20.01581072
110.3711766,19.99788181
110.3712565,19.99592308
110.244162,20.02021734
110.3642569,20.03533794
110.3318488,20.01065012
110.3274741,20.05679371
110.3225736,20.06403601
110.3206618,20.06433487
110.3800617,19.98983077
110.3416097,20.02054203
110.3417035,20.0201055
110.3393374,20.0259247
110.3424776,20.02444769
110.3285883,20.06421971
110.3157016,20.06454932
110.3195323,20.06410581
110.3253533,20.06797297
110.3158332,20.06738141
110.3157874,20.06559502
110.3214022,20.0647248
110.3384451,20.03098056
110.3401862,20.03234645
110.3393829,20.03318264
110.3388652,20.03135709
110.3321987,19.97845771
110.3405925,20.02905197
110.3564822,19.92151042
110.277512,20.00235294
110.3354473,20.00069903
110.3579952,20.03846282
110.1858599,20.04638982
110.1808686,20.04342916
110.3396726,20.02695493
110.2782679,20.00553081
110.2788832,20.02386541
110.4579668,19.9427015
110.3204134,20.06470064
110.3761524,19.9960337
110.342528,19.91848998
110.3294037,20.02137468
110.3584506,20.0144852
110.3595744,20.01579657
110.3722808,20.03791375
110.372797,20.03841757
110.3460385,20.03415432
110.3354437,20.03196501
110.3799511,19.98460353
110.3737494,19.98525834
110.3721498,19.98495092
110.3741378,19.98498769
110.3691476,20.00045645
110.3374582,20.03203728
110.3360303,20.03390451
110.2441942,20.01766723
110.2463243,20.01716819
110.3707099,20.04272961
110.3357058,20.05743059
110.3744878,19.99527885
110.3763002,19.99712946
110.3716689,19.99536813
110.3730668,19.99599203
110.3457488,20.02207781
110.3442728,20.02331849
110.3459633,20.02224356
110.3339181,20.01118663
110.3730227,20.0371943
110.3348815,20.0600373
110.3304397,20.05242345
110.360244,20.03751458
110.350696,20.01209087
110.2967986,20.02156912
110.3711306,20.03672012
110.3438706,20.00528723
110.3271316,19.98450538
110.3470687,20.06625503
110.3171755,20.06387403
110.3354823,20.05693661
110.3532449,20.00990476
110.3415055,20.06679651
110.3485436,19.9894858
110.3638605,20.03790462
110.3639072,20.04186584
110.3603209,19.97975149
110.2780133,20.00561114
110.3710886,19.97986996
110.3615093,20.04431833
110.3709049,19.97993023
110.3583563,20.04207825
110.365834,20.03871356
110.3415445,20.0658997
110.3660012,20.01106138
110.3402273,20.02910969
110.371304,20.02336983
110.3212304,20.0296441
110.2797552,20.02187483
110.330722,20.03542884
110.3367264,20.00235399
110.339172,20.00282481
110.3456719,20.00341144
110.3706709,20.00678682
110.3282809,20.06608384
110.3355205,20.03211599
110.2896255,20.02845025
110.3557853,20.04076122
110.3684954,20.0055425
110.2850136,20.02867442
110.323216,20.03042899
110.3467714,20.02590217
110.3626361,20.00994116
110.3483682,20.04239104
110.2844008,20.00348024
110.3018006,20.01609761
110.3466153,20.05394168
110.3391943,20.03378449
110.303108,20.03730405
110.3591916,20.04404459
110.3390836,19.9937084
110.3634427,20.00929847
110.3578135,20.03866327
110.3636144,20.01044217
110.2917722,20.006462
110.2926111,19.99994739
110.3490146,20.04651432
110.361155,20.04334905
110.3198546,20.00625126
110.3181771,20.02866502
110.3252427,20.0648386
110.3694426,20.00990393
110.291918,20.02471496
110.340435,20.00588602
110.2930558,20.02944425
110.3473564,20.04012593
110.3200423,20.00520403
110.3487084,20.02543138
110.3274254,19.99624457
110.3188707,20.0068516
110.3577044,19.98649311
110.3289692,20.01136419
110.3378863,20.03191037
110.3580972,20.01443972
110.2840052,20.00742099
110.410684,20.01946777
110.3479944,19.9954377
110.3442769,20.06117483
110.3192245,19.99701477
110.3220263,19.9969174
110.3304946,19.9957323
110.2803051,19.98999075
110.3548877,20.04759533
110.4113691,20.01919782
110.2926333,20.01529611
110.2962134,19.98752473
110.2978275,19.98788053
110.2979614,19.98569051
110.3056694,20.00794834
110.2986618,19.99075861
110.2988864,19.99133173
110.2997438,19.99138541
110.3090929,20.00037308
110.2993824,19.99246589
110.298984,19.9960485
110.3021744,20.0057594
110.3052742,20.00908196
110.2983094,19.99194816
110.3376809,19.99032321
110.3383645,19.98857548
110.2948094,19.99783341
110.3282045,19.97895873
110.325039,19.99001695
110.2948435,20.01389371
110.350972,19.98047213
110.2970153,19.98225412
110.2918183,19.98320161
110.2969453,20.0031646
110.2964802,19.98357604
110.2953503,19.98186133
110.2950939,19.97866106
110.2772291,20.00682393
110.3533897,19.98968972
110.3582707,19.98048124
110.2854853,20.0026302
110.2416988,19.99714352
110.2947784,19.9789818
110.2970613,19.98079684
110.2944959,19.98010015
110.2946375,19.98156315
110.3093951,20.00413767
110.3162315,20.00711174
110.3677924,20.02790799
110.2929149,19.99256982
110.3165469,20.02484389
110.3166705,20.0068377
110.3307259,19.99921875
110.331211,19.9954567
110.311515,19.99689287
110.3334739,19.99676749
110.3328592,19.99710294
110.3362883,20.00334164
110.3211435,20.03119055
110.3007933,20.00119887
110.3008682,19.99951435
110.3231001,19.99363964
110.3230333,19.99392901
110.3181907,19.99675449
110.2830286,20.00605902
110.3153239,19.99692795
110.3185959,19.99637441
110.282864,20.00305471
110.2816,19.99847436
110.3423179,19.98822488
110.346459,19.98885794
110.3379123,19.99138666
110.3444175,19.98485827
110.3474968,19.98882408
110.2806482,19.99857851
110.3243862,19.99540867
110.3252362,19.9970324
110.2962058,19.99972588
110.3594814,20.0377069
110.302857,20.00797111
110.2961328,19.98331336
110.3097227,19.99784887
110.3005968,19.99786742
110.3003832,19.99940305
110.3145129,19.99271094
110.2976159,20.02676717
110.3272051,20.03061755
110.3528428,20.04729846
110.3150467,19.9929952
110.2908078,20.00539847
110.2905562,20.00610941
110.349771,20.04706847
110.3272989,20.03050528
110.3495476,20.04577179
110.3346153,19.97858023
110.3463992,20.02558557
110.3461308,20.02437804
110.343534,20.03238936
110.2589919,20.00552717
110.2794117,20.02103651
110.261875,20.01087247
110.2586789,20.0076
110.3589912,20.04049296
110.3721034,20.03130848
110.3744928,20.03356765
110.3735761,20.03392496
110.3615435,20.04057218
110.3716062,20.02972075
110.372333,20.0323851
110.3744918,20.03343454
110.3152437,20.04430744
110.3926756,20.02206126
110.3927875,20.0224065
110.3968746,20.01109081
110.3953763,19.99541817
110.3593773,19.98573089
110.3404798,19.98867764
110.3598289,19.99628096
110.3636647,19.9831144
110.3588563,19.98603394
110.3456428,20.0440242
110.3457027,20.04422426
110.2483985,19.99297328
110.3153426,20.04108058
110.3138438,20.04194805
110.3134956,20.04083577
110.3346401,20.0394087
110.2332934,19.98111829
110.3368951,20.03896408
110.3597823,19.99012392
110.3368454,19.99758681
110.3601157,19.99002834
110.3570794,19.99177648
110.3496123,19.99053481
110.3577378,19.99758427
110.3446011,19.98483593
110.2617895,20.00123449
110.2619425,20.00093117
110.2597765,20.00396459
110.3396839,20.03924811
110.3966356,20.01301346
110.252589,20.01022852
110.2579002,20.0082678
110.2477903,20.01646276
110.347221,19.99679419
110.3446879,20.0058122
110.344185,20.00535372
110.3331972,20.04072852
110.2539595,20.01327687
110.2539646,20.01050457
110.2544326,20.00739191
110.2588604,19.99716427
110.2574993,20.01156667
110.3047372,20.02917556
110.3417836,20.03550914
110.3398588,20.0340855
110.3481292,20.0318297
110.348206,20.03245508
110.3060071,20.03952498
110.3667648,19.99455664
110.3438515,19.99019673
110.3622147,20.01361983
110.3375521,19.9914694
110.3452757,20.00393658
110.3700118,20.00932073
110.3457827,20.00279272
110.3452957,20.00324998
110.346726,19.99778389
110.3145267,20.0354244
110.3392713,19.99164934
110.3565459,20.0002944
110.2594051,19.9973082
110.3288218,20.06287116
110.3217795,20.06279249
110.3272753,20.0620184
110.329241,20.06094076
110.3592074,19.99089244
110.3681815,20.01345448
110.3688394,20.01376189
110.3742464,20.02834859
110.3669716,20.01122821
110.36274,20.00839072
110.3466698,20.04186359
110.3489181,20.04228299
110.2886491,20.02813531
110.3273342,19.98449799
110.2820316,20.01316308
110.3461061,20.02099327
110.2777468,20.0016271
110.3675346,20.01183398
110.338709,20.00262951
110.2942264,19.97773859
110.3097168,19.9776451
110.2772727,20.01517783
110.2764866,20.01515959
110.2772318,20.01251266
110.2892014,20.02487586
110.3548598,19.99008764
110.3489017,20.06932335
110.3463542,20.06586898
110.3621908,20.01229176
110.3655808,20.01356903
110.3675473,20.01660893
110.3457235,20.06582107
110.3640066,20.01166163
110.3659222,20.01340343
110.3661406,20.01747652
110.3329215,20.06703078
110.3779129,19.98121263
110.4055795,19.99327766
110.3665681,20.01382491
110.369192,20.0100994
110.3750219,20.01655095
110.2975837,20.03247396
110.2580754,20.02250959
110.2761132,19.9918756
110.3786597,20.02231105
110.3737038,20.01746515
110.3753864,20.01703296
110.3702164,20.01082173
110.3768551,20.02227279
110.3526749,20.05203465
110.3287491,20.06074754
110.3356838,20.0003593
110.2798102,20.02158954
110.2763949,19.99152504
110.2879375,20.00312547
110.285159,19.99852519
110.2874555,19.9983151
110.2857049,20.00287312
110.3376737,20.03241319
110.3367349,20.03019611
110.1872228,19.98011126
110.2844176,20.00721132
110.2877615,20.00915471
110.2779272,20.00780305
110.285518,20.00732606
110.3284667,20.06093524
110.3444727,20.05692497
110.3448299,20.05690231
110.2760829,19.99967711
110.342692,20.06632295
110.3427423,20.05840033
110.3323893,20.05441438
110.1871781,20.0514494
110.280179,19.99538737
110.2873258,19.99559001
110.2868076,19.99544155
110.3449327,20.05587928
110.3419142,20.05646124
110.3420598,20.05840458
110.3416472,20.06762493
110.3812564,19.98664007
110.3405895,20.06660804
110.3377008,20.0687712
110.321182,20.05914862
110.3424576,20.06411056
110.3283798,20.06369168
110.3401585,20.06652277
110.3233499,20.06534362
110.3108343,20.05873338
110.3658275,20.01060123
110.3365174,19.99160445
110.2947144,20.00109026
110.289881,20.01136771
110.2818688,20.01384283
110.2865774,20.02573702
110.2812872,20.02101544
110.2788524,20.02191482
110.3540523,20.02947668
110.3522371,20.0269446
110.2647243,19.98660886
110.3367334,20.00083672
110.3326486,19.9794737
110.3548168,20.02862973
110.3267375,19.98576618
110.2689759,19.98561134
110.3250495,19.97970837
110.3286314,19.98210153
110.3271874,19.98668309
110.3273762,19.98318983
110.3346454,19.99347254
110.3341267,19.99177711
110.2822227,20.00773835
110.2819191,20.00681693
110.2854992,20.02252471
110.2841859,20.00716956
110.3298022,20.03304361
110.3535911,20.05015558
110.2861392,20.0232405
110.2346404,20.03548926
110.2894919,20.02506362
110.3553118,20.04904284
110.2659178,19.97874665
110.3495767,20.04287033
110.3261655,20.02935649
110.3492883,20.04228535
110.3281719,20.03095899
110.3279584,20.03079626
110.2702247,19.98633103
110.2728453,19.98251777
110.2995533,20.02668705
110.2692327,19.98570524
110.3318317,20.07045867
110.352752,20.04734064
110.281994,20.00800183
110.2991012,20.02649261
110.2820679,20.00672468
110.3529065,20.03038933
110.2983446,20.02633067
110.2454325,20.01255822
110.330489,20.02619061
110.3323602,20.03764255
110.335291,20.03236963
110.3316364,20.02662479
110.2446389,20.02258441
110.2471033,20.01683901
110.2448499,20.02296176
110.2442279,20.02197381
110.3314064,20.03712594
110.244168,20.01979999
110.2826998,20.01247674
110.3340007,20.03452085
110.2794276,20.02187519
110.3468103,20.02549776
110.3529298,20.04395354
110.3540756,20.04248243
110.2993956,20.02677037
110.3281238,20.03444998
110.3465437,20.02922233
110.2901419,20.02488759
110.343516,20.03268363
110.3525705,20.04431144
110.3343078,20.03921116
110.3358985,20.03562318
110.2764733,20.00195263
110.346278,19.99547777
110.273314,19.97982613
110.3015091,19.99882774
110.2785694,20.00919555
110.1919363,19.98083023
110.2787484,20.00351965
110.2376814,19.9812818
110.33162,19.97715573
110.3373798,19.96587849
110.2839649,20.01482319
110.3583455,20.0389757
110.3081538,20.01977586
110.3435125,20.02334989
110.3333147,20.04505889
110.3289699,19.9772989
110.3255714,19.92018431
110.3629804,20.06967813
110.321965,20.00610916
110.2711292,19.99903088
110.1702416,19.97430969
110.2733407,19.98372635
110.3019752,19.97914462
110.3415892,20.03220575
110.3234367,20.06493211
110.2664922,19.96188933
110.159544,20.0302311
110.3492864,20.02013197
110.3481149,20.02063343
110.3321656,20.03849263
110.1916889,19.97998309
110.4574817,19.94538158
110.3369751,19.99769966
110.3323863,19.97825318
110.3679301,20.02797587
110.3336813,19.97951577
110.3407614,19.98543242
110.339158,19.98406726
110.2475356,20.03087871
110.2909189,19.99931626
110.3457869,20.01823755
110.3453986,20.00155138
110.2787434,19.98506632
110.2978796,20.02340597
110.3418864,20.07325813
110.2996793,19.98387728
110.3128685,20.02923429
110.2735736,19.98208478
110.3522917,20.07040945
110.3554793,19.99468545
110.354767,20.00806573
110.2785804,19.98911885
110.2759878,20.00230338
110.3095846,20.00544543
110.2760858,19.99995934
110.2834825,20.01479975
110.3709876,20.04133111
110.3800438,19.96968007
110.2763942,20.00561074
110.1782033,20.04687702
110.3532189,20.03002451
110.3329695,20.06373898
110.2758959,19.98397925
110.3185435,20.02551672
110.1876641,20.04879909
